,service,flag,src_bytes,dst_bytes,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,Label
41827,49,5,0,0,88,1,1,0.05,0.09,4,0.02,0.07,1,1,0
42483,20,5,0,0,75,1,1,0.2,0.05,63,0.25,0.02,1,1,0
104796,54,9,1999,327,1,0,0,1,0,137,0.62,0.03,0,0,4
77766,24,9,233,1110,2,0,0,1,0,255,1,0,0.01,0.01,4
50716,11,1,0,0,231,0,0,0.01,0.06,3,0.01,0.07,0,0,0
61635,26,5,0,0,112,1,1,0.12,0.05,7,0.03,0.07,1,1,0
77840,24,5,0,0,274,1,1,0.06,0.06,16,0.06,0.06,1,1,0
51241,49,5,0,0,243,1,1,0,0.06,1,0,0.08,1,1,0
90195,24,9,268,8719,1,0,0,1,0,255,1,0,0,0,4
28820,49,9,1,0,24,0,0,0.04,0.25,1,0,0.45,0,0,1
56513,14,9,8,0,1,0,0,1,0,80,1,0,0,0,1
1010,4,5,0,0,102,1,1,0.02,0.05,2,0.01,0.05,1,1,0
113867,31,5,0,0,75,1,1,0.19,0.05,14,0.05,0.05,1,1,0
122856,38,1,0,0,160,0,0,0.03,0.08,5,0.02,0.07,0,0,0
119116,60,5,0,0,32,1,1,0.28,0.12,65,0.25,0.02,1,1,0
41466,12,9,46,129,212,0,0,1,0.01,68,0.67,0.02,0,0,4
78918,24,5,0,0,17,1,1,0.41,0.24,65,0.25,0.02,1,1,0
116227,24,9,237,1329,4,0,0,1,0,237,1,0,0,0,4
15307,24,9,316,1054,5,0,0,1,0,255,1,0,0,0,4
71146,20,9,12,0,1,0,0,1,0,62,0.1,0.02,0,0,4
74844,24,9,228,667,4,0,0,1,0,255,1,0,0,0,4
113669,12,9,44,98,221,0,0,1,0,218,0.85,0.01,0,0,4
103958,49,5,0,0,108,1,1,0.07,0.06,31,0.12,0.05,1,1,0
40691,12,9,46,77,242,0,0,1,0,199,0.78,0.01,0,0,4
119548,44,9,516,4,345,0,0,1,0,255,1,0,0,0,4
133,24,9,225,1357,1,0,0,1,0,255,1,0,0,0,4
94344,14,9,8,0,1,0,0,1,0,2,1,0,0,0,1
91228,49,5,0,0,120,1,1,0.11,0.06,13,0.05,0.06,1,1,0
48218,34,5,0,0,143,1,1,0.14,0.06,20,0.08,0.06,1,1,0
106148,24,9,294,1718,5,0,0,1,0,255,1,0,0.01,0.01,4
61960,13,5,0,0,294,1,1,0.08,0.05,23,0.09,0.05,1,1,0
54706,67,5,0,0,209,1,1,0.05,0.07,11,0.04,0.07,1,1,0
5511,44,9,147,105,1,0,0,1,0,4,0.02,0.54,0,0,4
97425,4,5,0,0,242,1,1,0.06,0.06,15,0.06,0.07,1,1,0
124602,20,9,2194619,0,2,0,0,1,0,34,0.29,0.03,0,0,4
18684,24,9,253,1022,21,0,0,1,0,255,1,0,0.01,0,4
27588,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
45306,49,9,28,0,68,0,0,1,0,68,0.49,0.03,0,0,0
12656,14,9,8,0,1,0,0,1,0,58,1,0,0,0,1
107331,12,9,44,110,12,0,0,1,0,255,1,0,0,0,4
34572,49,1,0,0,210,0,0,0.01,0.08,3,0.01,0.08,0,0,0
50164,44,9,2056,0,6,0.17,0,0.17,0.5,1,0.01,0.06,0.01,0,4
19031,24,9,338,1893,2,0,0,1,0,255,1,0,0,0,4
88907,24,9,241,589,11,0,0,1,0,255,1,0,0,0,4
56082,20,9,12,0,1,0,0,1,0,25,0.11,0.02,0,0,4
79220,12,9,44,44,3,0,0,1,0,234,0.92,0.01,0,0,4
78835,42,5,0,0,227,1,1,0.11,0.05,24,0.09,0.05,1,1,0
103941,12,9,44,158,76,0,0,1,0,200,0.89,0.01,0,0,4
4034,54,9,727,340,1,0,0,1,0,193,0.7,0.06,0.01,0,4
30042,49,9,1,0,27,0,0,0.11,0.11,3,0.01,0.24,0,0,1
70807,24,9,225,1535,2,0.5,0.5,1,0,255,1,0,0.03,0,4
24851,12,9,44,80,145,0,0,1,0,255,1,0,0,0,4
66048,24,9,244,1248,1,0,0,1,0,255,1,0,0,0,4
60458,12,9,69,45,111,0,0,1,0,166,0.65,0.01,0,0,4
1730,24,9,291,375,4,0,0,1,0,255,1,0,0,0,4
107549,36,1,0,0,179,0,0,0.03,0.07,6,0.02,0.08,0,0,0
45647,43,9,48,48,2,0,0,0.5,1,132,0.52,0.01,0,0,4
37217,49,5,0,0,97,1,1,0.13,0.07,13,0.05,0.06,1,1,0
84190,12,9,44,152,210,0,0,1,0.01,173,0.82,0.01,0,0,4
97419,14,9,8,0,1,0,0,1,0,140,1,0,0,0,1
98641,24,1,0,0,1,0,0,1,0,254,1,0,0,0.01,4
48063,42,5,0,0,225,1,1,0.03,0.06,14,0.05,0.07,1,1,0
84221,16,5,0,0,101,1,1,0.07,0.06,16,0.06,0.06,1,1,0
64650,24,5,0,0,45,1,1,0.38,0.09,64,0.25,0.04,1,1,0
85376,24,1,0,0,1,0,0,1,0,229,1,0,0,0,4
55303,54,9,2416,334,1,0,0,1,0,147,0.57,0.02,0,0,4
102325,58,5,0,0,125,1,1,0.13,0.06,13,0.05,0.08,1,1,0
8451,24,5,0,0,5,0.4,0.33,1,0,255,1,0,0.01,0.01,4
95706,24,9,229,2545,4,0,0,1,0,255,1,0,0,0,4
30508,5,5,0,0,227,1,1,0.06,0.05,14,0.08,0.06,0.99,1,0
106255,2,1,0,0,261,0,0,0.01,0.07,3,0.01,0.07,0,0,0
7870,49,9,1,0,30,0,0,0.47,0.1,14,0.05,0.61,0.05,0,1
108832,12,9,42,42,8,0,0,1,0,71,1,0,0,0,4
85145,12,9,42,42,14,0,0,1,0,255,1,0,0,0,4
109247,24,9,327,484,31,0,0,1,0,255,1,0,0,0,4
98867,20,9,3775,0,21,0,0,1,0,75,0.35,0.03,0,0,4
14830,4,5,0,0,239,1,1,0.02,0.05,5,0.02,0.05,1,1,0
110839,14,9,8,0,1,0,0,1,0,177,1,0,0,0,1
109402,49,5,0,0,98,1,1,0.07,0.08,7,0.03,0.07,1,1,0
83304,12,9,46,82,22,0,0,1,0,207,0.81,0.01,0,0,4
52729,6,1,0,0,115,0,0,0.14,0.06,16,0.06,0.06,0,0,0
49341,49,1,0,0,235,0,0,0.08,0.07,19,0.07,0.07,0,0,0
69251,49,5,0,0,281,1,1,0.06,0.06,18,0.07,0.07,1,1,0
106626,24,9,315,2084,7,0,0,1,0,255,1,0,0,0,4
105212,49,1,0,0,226,0.04,0,0,1,1,0,0.91,0.04,0,1
39051,5,5,0,0,212,1,1,0.03,0.05,7,0.04,0.07,0.99,1,0
17489,15,9,64,0,2,0,0,1,0,5,0.02,0.02,0,0,4
72417,60,5,0,0,8,1,1,0.62,0.25,25,0.1,0.07,1,1,0
89414,24,9,305,569,3,0,0,1,0,255,1,0,0,0,4
31810,49,9,1,0,3,0,0,1,0,3,0.01,0.55,0.05,0,1
13988,49,5,0,0,187,1,1,0.04,0.06,15,0.06,0.08,1,1,0
31953,24,9,228,452,7,0,0,1,0,255,1,0,0,0.01,4
102627,24,9,231,3664,5,0,0,1,0,255,1,0,0,0,4
47676,24,5,0,0,134,0.02,1,0.01,0.58,1,0,0.31,0.01,1,1
33624,54,9,740,328,1,0,0,1,0,191,0.77,0.02,0,0,4
16473,5,5,0,0,262,1,1,0.05,0.06,12,0.05,0.08,1,1,0
124906,35,5,0,0,203,1,1,0.04,0.06,8,0.03,0.07,1,1,0
89671,24,9,297,5940,18,0,0,1,0,255,1,0,0,0,4
18723,16,5,0,0,119,1,1,0.03,0.07,4,0.02,0.07,1,1,0
50240,54,9,749,332,1,0,0,1,0,160,0.62,0.04,0,0,4
99772,49,5,0,0,224,1,1,0.03,0.08,7,0.03,0.08,1,1,0
48736,54,9,1055,368,1,0,0,1,0,40,1,0,0,0,4
48274,24,9,260,6700,1,0,0,1,0,255,1,0,0,0,4
43997,24,9,218,5981,7,0,0,1,0,255,1,0,0,0,4
113500,12,9,44,75,228,0,0,1,0,255,1,0,0,0,4
5083,49,5,0,0,248,1,1,0.05,0.07,13,0.05,0.07,1,1,0
11592,69,1,0,0,229,0,0,0.03,0.07,7,0.03,0.07,0,0,0
15743,24,9,298,2275,7,0,0,1,0,255,1,0,0,0,4
59423,24,9,208,2676,4,0,0,1,0,255,1,0,0,0,4
9364,24,9,340,285,17,0,0,1,0,255,1,0,0,0,4
53509,39,5,0,0,289,1,1,0,0.06,4,0.02,0.07,1,1,0
72242,12,9,44,70,17,0,0,1,0,215,0.84,0.01,0,0,4
8067,24,9,359,283,18,0,0,1,0,255,1,0,0,0,4
63214,57,5,0,0,131,1,1,0.11,0.06,11,0.04,0.08,1,1,0
75658,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
40679,24,9,240,9518,4,0,0,1,0,255,1,0,0,0,4
51460,24,9,206,28502,1,0,0,1,0,255,1,0,0,0,4
27853,24,9,284,1212,5,0,0,1,0,255,1,0,0,0,4
117361,24,1,0,0,1,0,0,1,0,186,1,0,0,0,4
90340,24,9,272,345,23,0,0,1,0,255,1,0,0,0,4
123712,20,9,5558,0,14,0,0,1,0,80,0.49,0.06,0,0.01,4
60080,54,9,739,431,1,0,0,1,0,141,0.71,0.06,0.02,0,4
86792,15,9,1032,0,511,0,0,1,0,230,0.9,0.01,0,0,0
43770,44,9,1,0,15,0,0,0.13,0.67,2,0.01,0.2,0,0,1
4530,24,9,293,4937,18,0,0,1,0,255,1,0,0,0,4
63898,20,5,0,0,265,1,1,0.06,0.07,15,0.06,0.08,1,1,0
13889,20,9,3909,0,3,0,0,1,0,43,0.6,0.13,0,0,4
118370,49,5,0,0,232,1,1,0.03,0.06,6,0.02,0.08,1,1,0
47790,23,5,0,0,206,1,1,0.03,0.06,10,0.04,0.08,1,1,0
100762,24,9,306,1461,27,0,0,1,0,255,1,0,0,0,4
24653,9,5,0,0,258,1,1,0.02,0.07,6,0.02,0.08,1,1,0
121543,41,5,0,0,133,1,1,0.11,0.05,11,0.04,0.07,1,1,0
76242,54,9,1405,326,1,0,0,1,0,130,0.51,0.12,0,0,4
137,24,9,262,1011,3,0,0,1,0,255,1,0,0,0,4
12884,49,9,207,0,2,0,0,1,0,118,0.83,0.01,0,0,1
24780,14,9,8,0,1,0,0,1,0,138,1,0,0,0,1
50933,49,9,207,0,2,0,0,1,0,10,1,0,0,0,1
68665,12,9,33,87,2,0,0,1,0,55,0.51,0.03,0,0,4
110517,49,5,0,0,172,1,1,0.03,0.07,5,0.02,0.07,1,1,0
52570,49,5,0,0,228,1,1,0.03,0.06,16,0.06,0.07,1,1,0
63007,24,9,240,6941,5,0,0,1,0,255,1,0,0,0.01,4
58341,44,1,0,0,511,0.1,0,0,1,1,0,1,0,0,1
94361,7,5,0,0,231,1,1,0.07,0.05,17,0.07,0.06,1,1,0
16581,24,9,295,14496,7,0,0,1,0,255,1,0,0.01,0,4
77563,29,5,0,0,278,1,1,0.03,0.05,7,0.03,0.05,1,1,0
116460,6,5,0,0,118,1,1,0.14,0.06,16,0.06,0.05,1,1,0
44499,24,5,0,0,24,0.96,1,0.25,0.21,37,0.15,0.04,1,1,0
104824,24,9,285,1929,10,0,0,1,0,255,1,0,0,0,4
2315,54,5,0,0,4,1,1,1,0,138,0.45,0.01,0.99,0.61,0
29682,49,5,0,0,286,1,1,0.02,0.06,4,0.02,0.06,1,1,0
71263,6,5,0,0,125,1,1,0.14,0.06,17,0.07,0.06,1,1,0
110964,59,5,0,0,116,1,1,0.09,0.06,4,0.02,0.07,1,1,0
2569,6,5,0,0,120,1,1,0.15,0.06,18,0.07,0.05,1,1,0
47424,12,9,46,126,174,0,0,1,0,255,1,0,0,0,4
43602,24,9,293,1651,10,0,0,1,0,255,1,0,0,0,4
117921,49,5,0,0,142,1,1,0.03,0.06,6,0.02,0.07,1,1,0
36469,49,9,1,0,2,0,0,1,0,2,0.01,0.23,0,0,1
104304,49,5,0,0,254,1,1,0.02,0.07,6,0.02,0.08,1,1,0
21325,24,9,213,1615,4,0,0,1,0,255,1,0,0,0,4
91382,68,5,0,0,298,1,1,0.04,0.05,13,0.05,0.05,1,1,0
16062,20,9,884,0,3,0,0,1,0,110,0.43,0.02,0,0.01,4
25772,44,9,147,105,2,0,0,1,0,2,0.01,0.86,0,0,4
118666,32,5,0,0,242,1,1,0.07,0.05,16,0.06,0.06,1,1,0
90355,24,9,158,2529,20,0,0,1,0,255,1,0,0,0,4
92582,24,9,336,11283,13,0,0,1,0,255,1,0,0,0,4
71289,44,9,147,0,5,0,0,0.2,0.6,1,0,0.13,0,0,4
108347,24,9,325,5260,9,0,0,1,0,255,1,0,0,0,4
71953,12,9,42,42,8,0,0,1,0,235,0.92,0.01,0,0,4
4542,49,1,0,0,2,0,0,0.5,1,1,0,0.15,0.46,0,1
42119,44,9,145,105,1,0,0,1,0,1,0,0.54,0,0,4
112831,12,9,44,44,23,0,0,1,0,255,1,0,0,0,4
57998,20,9,748,0,1,0,0,1,0,12,0.05,0.02,0,0,4
104192,12,9,45,45,29,0,0,1,0,254,1,0.01,0,0,4
124233,18,5,0,0,26,0.96,1,0.38,0.15,17,0.07,0.06,1,1,0
27384,49,4,0,0,1,0,0,1,0,1,0,0.61,0,0,1
34185,5,5,0,0,116,1,1,0.01,0.08,1,0,0.08,1,1,0
115950,24,9,212,321,13,0,0,1,0,255,1,0,0,0,4
99401,15,9,1032,0,511,0,0,1,0,105,0.53,0.04,0.01,0,0
78278,49,9,28,0,85,0.01,0,0.98,0.04,83,0.33,0.02,0,0,0
120362,20,9,4316,0,5,0,0,1,0,59,0.2,0.04,0.01,0,4
88255,24,9,186,833,6,0,0,1,0,255,1,0,0,0,4
76350,19,9,249,775,1,0,0,1,0,1,0.06,0.22,0,0,4
32971,63,5,0,0,216,1,1,0.01,0.06,18,0.07,0.06,1,1,0
63613,58,5,0,0,104,1,1,0.04,0.07,4,0.02,0.07,1,1,0
111086,15,9,520,0,446,0,0,1,0,150,1,0,0,0,0
97534,59,1,0,0,129,0,0,0.02,0.07,1,0,0.07,0,0,0
116884,49,9,105,147,1,0,0,1,0,119,0.73,0.02,0,0,4
61324,12,9,45,79,261,0,0,1,0.01,254,1,0.01,0,0,4
90077,20,9,12324,0,3,0,0,0.67,0.67,123,0.83,0.07,0,0,4
120915,24,9,303,2239,1,0,0,1,0,237,0.93,0.01,0,0,4
64777,12,9,46,135,76,0,0,1,0,254,1,0.01,0,0,4
15106,67,1,0,0,236,0,0,0.06,0.07,15,0.06,0.07,0,0,0
19045,20,9,748,0,1,0,0,1,0,26,0.12,0.02,0,0,4
65049,24,9,328,3392,13,0,0,1,0,255,1,0,0,0,4
19953,60,9,986,144411,1,0,0,1,0,37,0.17,0.03,0,0.03,4
95206,67,5,0,0,198,1,1,0.02,0.06,3,0.01,0.06,1,1,0
27465,26,5,0,0,122,1,1,0.16,0.07,19,0.07,0.06,1,1,0
92644,18,9,11,142,1,0,0,1,0,9,1,0,0,0,4
42590,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
13873,66,5,0,0,123,1,1,0.04,0.06,13,0.05,0.07,1,1,0
73583,24,9,285,3534,5,0,0,1,0,255,1,0,0,0,4
84159,24,9,230,334,12,0,0,1,0,255,1,0,0,0,4
62058,65,9,125,0,1,0,0,1,0,5,0.06,0.08,0,0,4
23010,16,5,0,0,146,1,1,0.09,0.05,13,0.05,0.06,1,1,0
87122,24,9,178,8737,3,0,0,1,0,169,1,0,0,0,4
101131,24,9,287,264,16,0,0,1,0,255,1,0,0,0,4
5752,24,5,0,0,4,1,1,1,0,65,0.25,0.02,1,1,0
59972,12,9,46,135,30,0,0,1,0,200,0.78,0.02,0,0,4
29252,24,9,282,4537,5,0,0,1,0,255,1,0,0.01,0,4
69145,15,9,30,0,1,0,0,1,0,252,1,0,0,0,4
21006,54,9,889,367,1,0,0,1,0,95,0.54,0.04,0,0,4
60311,54,9,1134,333,1,0,0,1,0,154,0.62,0.04,0,0,4
54482,49,10,0,0,1,1,1,1,0,1,0.01,0.9,0.92,1,1
121047,20,9,501760,0,1,0,0,1,0,65,0.41,0.09,0.01,0.02,4
50980,67,5,0,0,282,1,1,0.07,0.06,1,0,0.07,1,1,0
10793,38,5,0,0,282,1,1,0.04,0.06,6,0.02,0.07,1,1,0
18980,49,5,0,0,118,1,1,0.08,0.06,30,0.12,0.06,1,1,0
124632,24,9,156,4369,5,0,0,1,0,221,1,0,0,0,4
25912,15,9,1032,0,511,0,0,1,0,113,0.44,0.02,0.02,0,0
110707,49,9,28,0,37,0,0,1,0,37,0.15,0.05,0.02,0,0
17855,7,5,0,0,40,1,1,0.3,0.12,13,0.05,0.07,1,1,0
48429,18,9,10,173,1,0,0,1,0,15,0.05,0.02,0,0,4
18551,24,5,0,0,2,0.5,0.5,1,0,255,1,0,0.01,0.01,4
86093,49,5,0,0,116,1,1,0.14,0.05,2,0.06,0.17,1,1,0
23393,44,9,5558,0,14,0.07,0,0.07,0.29,1,0.01,0.06,0.03,0,4
37081,31,5,0,0,142,1,1,0.09,0.06,13,0.05,0.06,1,1,0
118994,29,1,0,0,269,0,0,0.04,0.06,10,0.04,0.08,0,0,0
13149,15,9,1032,0,511,0,0,1,0,22,0.09,0.18,0,0,0
60808,24,9,144,193,1,0,0,1,0,255,1,0,0,0,4
33309,49,5,0,0,265,1,1,0.04,0.06,11,0.04,0.09,1,1,0
96658,2,5,0,0,215,1,1,0.04,0.06,8,0.03,0.06,1,1,0
55929,24,9,316,597,9,0,0,1,0,255,1,0,0,0,4
106482,49,5,0,0,122,1,1,0.01,0.07,20,0.08,0.06,1,1,0
74183,24,9,325,270,3,0,0,1,0,240,0.94,0.02,0,0,4
70413,24,9,312,2873,4,0,0,1,0,255,1,0,0,0,4
21599,30,5,0,0,142,1,1,0.07,0.06,7,0.03,0.07,1,1,0
10922,48,5,0,0,134,1,1,0.03,0.06,4,0.02,0.05,1,1,0
77189,49,1,0,0,139,0.06,0,0.01,1,1,0,0.74,0.03,0,1
44864,58,5,0,0,284,1,1,0.04,0.06,10,0.04,0.06,1,1,0
117995,24,9,195,4750,14,0,0,1,0,255,1,0,0,0,4
70703,12,9,42,129,281,0,0,1,0,253,0.99,0.01,0,0,4
66305,49,5,0,0,115,1,1,0.15,0.05,12,0.05,0.06,1,1,0
32795,9,5,0,0,252,1,1,0.01,0.06,2,0.01,0.05,1,1,0
59714,49,9,1,0,22,0,0,0.86,0.09,32,0.13,0.68,0.05,0,1
5565,24,9,290,2004,41,0,0,1,0,255,1,0,0,0,4
11278,54,9,1819,384,1,0,0,1,0,69,0.27,0.06,0.49,0,4
38347,34,5,0,0,143,1,1,0.07,0.05,10,0.04,0.05,1,1,0
24488,18,5,0,0,229,1,1,0.02,0.07,4,0.02,0.07,1,1,0
125521,12,9,45,73,149,0,0,1,0,203,0.8,0.01,0,0,4
26858,24,9,235,3222,6,0,0,1,0,255,1,0,0,0,4
17122,24,1,0,0,106,0,0,0.1,0.07,9,0.04,0.07,0,0,0
114374,37,5,0,0,188,1,1,0.05,0.06,10,0.04,0.06,1,1,0
105154,2,5,0,0,202,1,1,0,0.06,1,0,0.06,1,1,0
45966,24,9,216,10861,20,0,0,1,0,255,1,0,0,0,4
1277,20,9,30,0,1,0,0,1,0,42,1,0,0,0,2
121951,49,9,105,145,1,0,0,1,0,193,0.97,0.02,0,0,4
69863,19,9,337,1069,1,0,0,1,0,39,0.18,0.04,0,0,4
480,49,1,0,0,154,0,0,0.01,0.07,1,0,0.07,0,0,0
93692,49,1,0,0,1,0,0,1,0,2,0.03,1,0,0,1
25527,49,5,0,0,232,1,1,0.06,0.06,1,0,0.06,1,1,0
33872,11,5,0,0,197,1,1,0.08,0.07,16,0.06,0.07,1,1,0
25760,24,9,256,8708,1,0,0,1,0,255,1,0,0,0,4
12619,24,9,54540,8314,6,0,0,1,0,255,1,0,0,0,0
47063,20,9,7321,0,2,0,0,1,0,117,0.31,0.04,0,0,4
69476,60,9,2336,4201,2,0,0,0.5,1,7,1,0,0,0,3
10797,24,9,206,14927,2,0,0,1,0,255,1,0,0,0,4
78066,19,9,892,2586,1,0,0,1,0,13,0.32,0.12,0,0,4
122577,17,5,0,0,131,1,1,0.02,0.06,4,0.02,0.07,1,1,0
29915,17,5,0,0,132,1,1,0.03,0.07,4,0.02,0.07,1,1,0
77493,54,9,722,330,2,0,0,0.5,1,169,0.65,0.02,0,0,4
15569,59,5,0,0,238,1,1,0.05,0.07,11,0.04,0.07,1,1,0
102530,24,5,0,0,11,1,1,0.55,0.27,55,0.22,0.03,1,1,0
28200,24,9,232,550,19,0,0,1,0,255,1,0,0,0,4
4958,49,1,0,0,154,0.04,0,0.01,0.99,1,0,0.61,0.02,0,1
65,54,9,696,333,1,0,0,1,0,133,0.39,0.04,0,0,4
117085,41,5,0,0,144,1,1,0.1,0.06,9,0.04,0.06,1,1,0
109086,49,5,0,0,18,1,1,0.56,0.17,10,0.04,0.09,1,1,0
58215,24,9,205,3199,3,0,0,1,0,255,1,0,0,0,4
19731,12,9,45,77,161,0,0,1,0,226,0.89,0.01,0,0,4
30119,49,5,0,0,251,1,1,0.02,0.07,16,0.06,0.07,1,1,0
46237,49,5,0,0,105,1,1,0.14,0.07,15,0.06,0.08,1,1,0
105222,49,5,0,0,219,1,1,0,0.05,1,0,0.06,1,1,0
94939,24,9,196,16143,6,0,0,1,0,255,1,0,0.01,0,4
33204,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
56133,24,1,0,0,270,0,0,0.05,0.07,14,0.05,0.07,0,0,0
36419,32,5,0,0,129,1,1,0.01,0.06,19,0.07,0.07,1,1,0
11607,46,1,0,0,278,0,0,0.06,0.06,18,0.07,0.07,0,0,0
89780,11,1,0,0,252,0,0,0.06,0.06,16,0.06,0.07,0,0,0
32332,30,1,0,0,149,0,0,0.13,0.06,20,0.08,0.06,0,0,0
59116,14,9,30,0,8,0,0,0.12,0.38,5,0.02,0.01,0,0,4
36757,12,9,44,131,84,0,0,1,0,255,1,0,0,0,4
116640,24,5,0,0,28,1,1,0.36,0.14,45,0.18,0.05,1,1,0
33914,15,9,1032,0,509,0,0,1,0,166,0.65,0.16,0,0,0
29695,44,1,0,0,341,0.06,0,0,1,1,0,1,0.08,0,1
7301,24,6,289,8760,20,0.05,0.03,1,0,255,1,0,0.05,0,4
27460,24,9,485,8122,25,0,0,1,0,255,1,0,0,0,4
80219,24,9,169,2227,8,0,0,1,0,255,1,0,0,0,4
121384,24,9,226,360,6,0,0,1,0,255,1,0,0,0,4
45880,12,9,44,128,192,0,0,1,0,251,0.98,0.01,0,0,4
118635,24,9,313,5270,8,0,0,1,0,255,1,0,0,0,4
71293,24,9,312,1078,9,0,0,1,0,255,1,0,0,0,4
28436,49,2,0,0,286,0,0,0.07,0.06,19,0.07,0.07,0,0,0
39214,24,1,0,0,1,0,0,1,0,127,1,0,0,0,4
77261,24,9,170,5610,1,0,0,1,0,70,1,0,0,0,4
2772,24,9,326,188,1,0,0,1,0,255,1,0,0,0,4
106126,15,9,1032,0,511,0,0,1,0,169,0.66,0.02,0,0,0
43812,24,9,369,294,8,0,0,1,0,231,1,0,0,0,4
101901,24,9,209,290,4,0,0,1,0,255,1,0,0,0,4
43487,24,9,213,302,9,0,0,1,0,255,1,0,0,0,4
8354,63,5,0,0,178,1,1,0.01,0.08,1,0,0.07,1,1,0
63206,24,9,341,3325,16,0,0,1,0,255,1,0,0,0,4
31814,24,9,318,2127,16,0,0,1,0,255,1,0,0,0,4
27358,24,5,0,0,249,1,1,0.04,0.06,11,0.04,0.05,1,1,0
59845,24,9,219,2112,11,0,0,1,0,255,1,0,0,0,4
43012,49,5,0,0,295,1,1,0.05,0.05,16,0.06,0.06,1,1,0
16878,16,5,0,0,143,1,1,0.1,0.06,15,0.06,0.05,1,1,0
25908,12,9,45,76,158,0,0,1,0,191,0.75,0.01,0,0,4
118929,20,9,748,0,1,0,0,1,0,64,0.14,0.43,0,0,4
74102,49,9,1,0,32,0,0,0.12,0.12,54,0.21,0.25,0,0,1
103860,28,5,0,0,216,1,1,0.06,0.07,14,0.05,0.08,1,1,0
30757,20,9,1339,0,2,0,0,1,0,66,0.35,0.04,0,0,4
109779,49,5,0,0,235,1,1,0.02,0.06,15,0.06,0.07,1,1,0
65050,44,1,0,0,319,0.1,0,0,1,1,0,1,0.09,0,1
74979,11,5,0,0,248,1,1,0.1,0.06,24,0.09,0.07,1,1,0
20616,5,5,0,0,153,1,1,0.06,0.07,9,0.04,0.07,1,1,0
62044,24,9,200,632,4,0,0,1,0,255,1,0,0,0,4
4677,60,9,798,276683,1,0,0,1,0,37,0.15,0.06,0.57,0.3,4
37879,20,9,1830,0,5,0,0,1,0,87,0.27,0.04,0,0,4
65631,14,9,8,0,1,0,0,1,0,77,1,0,0,0,1
117244,24,1,0,0,1,0,0,1,0,96,1,0,0,0,4
90769,42,5,0,0,192,1,1,0.05,0.07,10,0.04,0.08,1,1,0
63033,12,9,46,46,221,0,0,1,0.01,254,1,0.01,0,0,4
29796,24,9,290,2858,12,0,0,1,0,255,1,0,0,0,4
8349,49,5,0,0,146,1,1,0.12,0.06,1,0,0.07,1,1,0
90013,49,10,0,0,1,1,1,1,0,1,0.02,0.84,0.87,1,1
20041,49,9,28,0,57,0,0,1,0,57,0.22,0.02,0,0,0
119204,24,9,216,265,15,0,0,1,0,255,1,0,0,0,4
92185,24,4,42340,1460,1,0,0,1,0,1,1,0,0,0,0
36154,68,5,0,0,298,1,1,0.06,0.05,1,0,0.07,1,1,0
16002,24,9,291,321,32,0,0,1,0,255,1,0,0,0,4
66641,60,9,819,495899,1,0,0,1,0,1,0.12,0.25,0,0,4
65095,49,5,0,0,140,1,1,0.03,0.06,11,0.04,0.06,1,1,0
29331,49,1,0,0,1,0,0,1,0,1,0.03,1,0,0,1
60923,24,9,316,2055,17,0,0,1,0,255,1,0,0,0,4
88840,18,5,0,0,223,1,1,0.03,0.06,7,0.03,0.06,1,1,0
34370,24,9,240,3077,4,0,0,1,0,255,1,0,0,0,4
123951,24,9,278,6546,6,0,0,1,0,255,1,0,0,0,4
75251,49,5,0,0,119,1,1,0.09,0.07,9,0.04,0.07,1,1,0
82845,60,5,0,0,297,1,1,0.05,0.05,4,0.02,0.07,1,1,0
13540,49,1,0,0,236,0,0,0.08,0.06,18,0.07,0.07,0,0,0
75572,54,9,782,329,1,0,0,1,0,85,0.55,0.03,0,0,4
82136,54,9,1358,325,1,0,0,1,0,2,1,0,0,0,4
21108,18,5,0,0,44,1,1,0.25,0.09,64,0.25,0.02,1,1,0
82091,49,1,0,0,125,0,0,0.13,0.06,16,0.06,0.08,0,0,0
49387,15,9,1032,0,199,0,0,1,0,2,0.01,0.18,0,0,0
60156,24,1,0,0,19,0,0,1,0,251,1,0,0,0,4
31915,54,9,1610,401,1,0,0,1,0,94,0.82,0.04,0,0,4
124059,24,9,191,1938,3,0,0,1,0,255,1,0,0,0,4
111650,24,9,199,2568,15,0,0,1,0,255,1,0,0,0,4
57667,54,5,0,0,20,1,0.91,1,0,154,0.48,0.05,0.95,0.13,0
118648,54,9,2552,342,1,0,0,1,0,107,0.67,0.03,0,0,4
80829,40,5,0,0,298,1,1,0.08,0.05,25,0.1,0.05,1,1,0
82703,24,9,364,2102,8,0,0,1,0,255,1,0,0,0,4
30725,54,9,874,330,1,0,0,1,0,164,0.63,0.02,0,0,4
59529,12,9,46,46,108,0,0,1,0,245,0.96,0.01,0,0,4
94683,49,5,0,0,245,1,1,0.09,0.06,22,0.09,0.06,1,1,0
98829,43,9,48,48,1,0,0,1,0,52,0.31,0.01,0,0,4
